written by TR 
76.82920000 28.65680000 12.64710000 
75.59490000 29.37460000 12.67000000 
75.60350000 30.80070000 12.74050000 
76.84500000 31.50550000 12.76250000 
76.85440000 32.93250000 12.80840000 
75.62030000 33.65060000 12.84310000 
75.63000000 35.07790000 12.88400000 
76.87220000 35.78250000 12.87410000 
76.88170000 37.21010000 12.90200000 
75.64830000 37.92970000 12.93960000 
75.65790000 39.35760000 12.96180000 
76.90010000 40.06220000 12.93740000 
76.90900000 41.49030000 12.95150000 
75.67640000 42.21170000 12.98270000 
75.68510000 43.64000000 12.98720000 
76.92700000 44.34500000 12.95750000 
76.93470000 45.77340000 12.95440000 
75.70280000 46.49630000 12.96760000 
75.71000000 47.92460000 12.94750000 
76.95130000 48.63000000 12.91730000 
76.95730000 50.05810000 12.88630000 
75.72620000 50.78180000 12.86470000 
75.73150000 52.20890000 12.80320000 
76.97220000 52.91460000 12.77430000 
76.97620000 54.34050000 12.69310000 
75.74700000 55.06260000 12.60890000 
75.75150000 56.48450000 12.47470000 
76.99130000 57.19050000 12.44790000 
76.99530000 58.60920000 12.28560000 
75.77190000 59.32350000 12.10690000 
75.77930000 60.73460000 11.88820000 
77.01750000 61.44300000 11.87940000 
77.02460000 62.85480000 11.66630000 
75.80650000 63.56420000 11.43830000 
75.81300000 64.98120000 11.25640000 
78.15500000 5.34449000 9.45756000 
79.38220000 7.46864000 9.76306000 
78.14680000 8.18419000 9.76380000 
78.13650000 9.59359000 9.99064000 
79.35830000 10.27920000 10.26340000 
79.34000000 11.67470000 10.56210000 
78.10590000 12.39240000 10.55920000 
78.08740000 13.78800000 10.85860000 
79.30470000 14.46590000 11.16690000 
79.29020000 15.86830000 11.43440000 
78.05770000 16.58880000 11.42420000 
78.04740000 17.99620000 11.66500000 
79.27490000 18.68960000 11.88310000 
79.27250000 20.10650000 12.05720000 
78.03940000 20.82540000 12.06300000 
78.04040000 22.24480000 12.21720000 
79.27660000 22.94900000 12.32220000 
79.28260000 24.37310000 12.41830000 
78.04830000 25.08940000 12.45200000 
78.05550000 26.51420000 12.53920000 
79.29560000 27.22040000 12.55670000 
79.30450000 28.64660000 12.60900000 
78.07020000 29.36210000 12.66670000 
78.07940000 30.78870000 12.71650000 
79.32070000 31.49350000 12.68610000 
79.33000000 32.92040000 12.72010000 
78.09640000 33.63700000 12.78970000 
78.10580000 35.06430000 12.82150000 
79.34750000 35.76820000 12.77200000 
79.35630000 37.19570000 12.79730000 
78.12380000 37.91430000 12.86700000 
78.13280000 39.34210000 12.88770000 
79.37430000 40.04620000 12.83370000 
79.38260000 41.47420000 12.85100000 
78.15080000 42.19480000 12.91160000 
78.15890000 43.62310000 12.92040000 
79.40010000 44.32770000 12.86850000 
79.40750000 45.75600000 12.87340000 
78.17610000 46.47840000 12.91530000 
78.18280000 47.90680000 12.90530000 
79.42380000 48.61190000 12.85840000 
79.42960000 50.04020000 12.84150000 
78.19830000 50.76350000 12.85060000 
78.20300000 52.19120000 12.80750000 
79.44360000 52.89650000 12.76760000 
79.44710000 54.32360000 12.71080000 
78.21650000 55.04620000 12.66220000 
78.21930000 56.47050000 12.55920000 
79.45920000 57.17600000 12.52960000 
79.46090000 58.59840000 12.40580000 
78.23450000 59.31550000 12.26570000 
78.23830000 60.73160000 12.08480000 
79.47660000 61.43890000 12.08170000 
79.48000000 62.85480000 11.90320000 
78.26090000 63.56550000 11.68740000 
78.26580000 64.98250000 11.51390000 
80.59410000 9.56480000 10.25540000 
81.79360000 11.63780000 10.86120000 
80.55720000 12.35160000 10.87330000 
80.53890000 13.74810000 11.16830000 
81.76080000 14.43290000 11.43880000 
81.74910000 15.84110000 11.67200000 
80.51490000 16.55790000 11.67830000 
80.50820000 17.97130000 11.87780000 
81.74040000 18.67340000 12.02720000 
81.74110000 20.09510000 12.14940000 
80.50680000 20.81030000 12.18060000 
80.51080000 22.23330000 12.28730000 
81.74820000 22.94190000 12.31130000 
81.75550000 24.36740000 12.36260000 
80.52150000 25.08040000 12.43590000 
80.52980000 26.50630000 12.48860000 
81.76830000 27.21290000 12.43000000 
81.77700000 28.63900000 12.45850000 
80.54470000 29.35210000 12.56450000 
80.55380000 30.77860000 12.59790000 
81.79250000 31.48260000 12.50570000 
81.80120000 32.90930000 12.53280000 
80.57050000 33.62420000 12.65140000 
80.57940000 35.05130000 12.67920000 
81.81840000 35.75460000 12.58110000 
81.82670000 37.18190000 12.60880000 
80.59700000 37.89930000 12.72410000 
80.60530000 39.32700000 12.74760000 
81.84460000 40.03090000 12.65530000 
81.85250000 41.45870000 12.67960000 
80.62310000 42.17850000 12.78170000 
80.63090000 43.60650000 12.79750000 
81.87030000 44.31130000 12.71470000 
81.87770000 45.73950000 12.72980000 
80.64800000 46.46100000 12.81100000 
80.65470000 47.88930000 12.81240000 
81.89440000 48.59460000 12.74010000 
81.90060000 50.02290000 12.73800000 
80.67000000 50.74540000 12.78770000 
80.67490000 52.17350000 12.76320000 
81.91470000 52.87890000 12.70270000 
81.91870000 54.30660000 12.67000000 
80.68730000 55.02890000 12.66800000 
80.68950000 56.45500000 12.59660000 
81.92930000 57.16030000 12.55320000 
81.93030000 58.58540000 12.46890000 
80.70030000 59.30410000 12.38290000 
80.70130000 60.72470000 12.24610000 
81.93980000 61.43120000 12.23750000 
81.94010000 62.85150000 12.10420000 
80.71630000 63.56390000 11.92930000 
80.71840000 64.98280000 11.78230000 
82.99680000 13.71890000 11.42620000 
84.21420000 15.82660000 11.83750000 
82.97860000 16.53980000 11.85560000 
82.97490000 17.95890000 12.00330000 
84.20930000 18.66780000 12.07760000 
84.21150000 20.09260000 12.13720000 
82.97700000 20.80440000 12.19110000 
82.98230000 22.22970000 12.24230000 
84.21740000 22.93930000 12.17790000 
84.22360000 24.36480000 12.17920000 
82.99200000 25.07550000 12.29490000 
82.99980000 26.50130000 12.31230000 
84.23280000 27.20620000 12.17240000 
84.23990000 28.63210000 12.17800000 
83.01300000 29.34340000 12.34060000 
83.02130000 30.76970000 12.36140000 
84.25370000 31.47240000 12.20050000 
84.26140000 32.89900000 12.22410000 
83.03750000 33.61230000 12.40440000 
83.04570000 35.03920000 12.43310000 
84.27860000 35.74250000 12.27640000 
84.28660000 37.16950000 12.31040000 
83.06350000 37.88550000 12.48700000 
83.07150000 39.31290000 12.51780000 
84.30550000 40.01750000 12.37510000 
84.31370000 41.44490000 12.41020000 
83.08990000 42.16330000 12.57030000 
83.09780000 43.59120000 12.59640000 
84.33300000 44.29680000 12.47040000 
84.34120000 45.72470000 12.49870000 
83.11570000 46.44490000 12.63390000 
83.12310000 47.87310000 12.64840000 
84.35950000 48.57920000 12.53860000 
84.36700000 50.00740000 12.55230000 
83.13930000 50.72860000 12.65540000 
83.14510000 52.15680000 12.64940000 
84.38270000 52.86290000 12.55580000 
84.38830000 54.29090000 12.54570000 
83.15790000 55.01220000 12.60310000 
83.16100000 56.43940000 12.56210000 
84.39950000 57.14510000 12.48940000 
84.40180000 58.57180000 12.44210000 
83.16960000 59.29090000 12.42800000 
83.16970000 60.71510000 12.33740000 
84.40820000 61.42140000 12.30260000 
84.40760000 62.84530000 12.21750000 
83.17730000 63.55930000 12.11740000 
83.17660000 64.98110000 12.00990000 
85.44450000 17.95650000 12.04460000 
86.68040000 20.09380000 12.03820000 
85.44600000 20.80380000 12.09610000 
85.45000000 22.22900000 12.08320000 
86.68070000 22.93570000 11.94480000 
86.68330000 24.35960000 11.89170000 
85.45440000 25.07030000 12.02940000 
85.45940000 26.49560000 12.00920000 
86.68580000 27.19700000 11.80610000 
86.68940000 28.62280000 11.78610000 
85.46850000 29.33430000 11.98910000 
85.47480000 30.76060000 11.99760000 
86.69920000 31.46230000 11.77930000 
86.70460000 32.88910000 11.79600000 
85.48970000 33.60170000 12.03220000 
85.49700000 35.02860000 12.06280000 
86.72070000 35.73270000 11.84800000 
86.72790000 37.15980000 11.88600000 
85.51560000 37.87400000 12.12990000 
85.52380000 39.30120000 12.17030000 
86.74850000 40.00750000 11.96870000 
86.75750000 41.43470000 12.01530000 
85.54440000 42.15090000 12.24760000 
85.55320000 43.57840000 12.28740000 
86.78040000 44.28580000 12.10520000 
86.79040000 45.71320000 12.14910000 
85.57390000 46.43140000 12.35550000 
85.58280000 47.85920000 12.38560000 
86.81280000 48.56690000 12.22460000 
86.82250000 49.99470000 12.25600000 
85.60170000 50.71410000 12.42770000 
85.60940000 52.14220000 12.44030000 
86.84200000 52.84960000 12.29970000 
86.85010000 54.27750000 12.31100000 
85.62460000 54.99730000 12.44020000 
85.62980000 56.42500000 12.42650000 
86.86450000 57.13210000 12.30820000 
86.86950000 58.55950000 12.29220000 
85.63930000 59.27810000 12.36400000 
85.64090000 60.70430000 12.31520000 
86.87710000 61.41190000 12.23090000 
86.87820000 62.83780000 12.18740000 
85.64500000 63.55310000 12.18940000 
85.64370000 64.97740000 12.12360000 
87.91350000 22.22520000 11.85780000 
89.14180000 24.34890000 11.58620000 
87.91030000 25.06080000 11.69540000 
87.91070000 26.48500000 11.63460000 
89.13730000 27.18390000 11.42200000 
89.13580000 28.60950000 11.37140000 
87.91300000 29.32300000 11.55980000 
87.91520000 30.74960000 11.54920000 
89.13800000 31.45100000 11.32110000 
89.13870000 32.87840000 11.31950000 
87.92550000 33.59220000 11.56240000 
87.93010000 35.01940000 11.58660000 
89.14860000 35.72480000 11.34780000 
89.15270000 37.15220000 11.37650000 
87.94740000 37.86600000 11.65440000 
87.95500000 39.29320000 11.69830000 
89.17090000 40.00160000 11.45510000 
89.17920000 41.42880000 11.50290000 
87.97800000 42.14280000 11.79510000 
87.98820000 43.57000000 11.84680000 
89.20480000 44.27980000 11.61050000 
89.21660000 45.70680000 11.66600000 
88.01380000 46.42200000 11.94790000 
88.02520000 47.84930000 11.99510000 
89.24510000 48.55920000 11.77590000 
89.25790000 49.98650000 11.82520000 
88.04950000 50.70320000 12.07660000 
88.06020000 52.13090000 12.10870000 
89.28400000 52.84020000 11.91090000 
89.29550000 54.26790000 11.94290000 
88.08020000 54.98560000 12.15340000 
88.08860000 56.41340000 12.16340000 
89.31560000 57.12240000 11.98750000 
89.32410000 58.55010000 11.99650000 
88.10190000 59.26760000 12.15970000 
88.10670000 60.69470000 12.14380000 
89.33600000 61.40460000 11.99390000 
89.34010000 62.83150000 11.98030000 
88.11220000 63.54740000 12.09250000 
88.11260000 64.97340000 12.06000000 
90.36920000 26.47070000 11.30590000 
91.59810000 28.59560000 11.06350000 
90.36440000 29.30950000 11.17090000 
90.36120000 30.73630000 11.13340000 
91.59230000 31.43900000 10.95760000 
91.58730000 32.86660000 10.92840000 
90.36220000 33.58220000 11.10200000 
90.36150000 35.00990000 11.10510000 
91.58620000 35.71610000 10.90390000 
91.58440000 37.14400000 10.90700000 
90.37020000 37.85980000 11.13950000 
90.37400000 39.28730000 11.16950000 
91.59150000 39.99660000 10.93890000 
91.59550000 41.42410000 10.96740000 
90.39270000 42.13880000 11.25290000 
90.40210000 43.56600000 11.30230000 
91.61430000 44.27720000 11.04980000 
91.62480000 45.70430000 11.09880000 
90.42990000 46.41780000 11.41680000 
90.44330000 47.84470000 11.47420000 
91.65420000 48.55660000 11.21540000 
91.66900000 49.98340000 11.27260000 
90.47420000 50.69720000 11.58960000 
90.48850000 52.12440000 11.63950000 
91.70140000 52.83590000 11.38900000 
91.71640000 54.26300000 11.43740000 
90.51560000 54.97810000 11.72650000 
90.52770000 56.40560000 11.75730000 
91.74360000 57.11690000 11.52190000 
91.75550000 58.54440000 11.54980000 
90.54710000 59.26050000 11.80050000 
90.55520000 60.68800000 11.80810000 
91.77320000 61.40010000 11.58870000 
91.77990000 62.82760000 11.59350000 
90.56490000 63.54350000 11.80700000 
90.56760000 64.97060000 11.79520000 
92.82800000 30.72480000 10.86900000 
94.05740000 32.85780000 10.71320000 
92.82020000 33.57210000 10.77880000 
92.81380000 34.99990000 10.75140000 
94.04770000 35.70790000 10.62470000 
94.04050000 37.13580000 10.59370000 
92.81070000 37.85220000 10.72310000 
92.80830000 39.28020000 10.72240000 
94.03590000 39.98990000 10.55460000 
94.03350000 41.41780000 10.54770000 
92.81400000 42.13460000 10.74580000 
92.81830000 43.56220000 10.77070000 
94.03830000 44.27320000 10.55920000 
94.04300000 45.70090000 10.57900000 
92.83670000 46.41610000 10.84710000 
92.84820000 47.84310000 10.89390000 
94.06070000 48.55530000 10.64540000 
94.07270000 49.98230000 10.68800000 
92.87800000 50.69580000 11.00710000 
92.89360000 52.12250000 11.06170000 
94.10150000 52.83520000 10.79190000 
94.11700000 54.26200000 10.84110000 
92.92590000 54.97520000 11.17330000 
92.94090000 56.40240000 11.21770000 
94.14720000 57.11530000 10.94150000 
94.16100000 58.54250000 10.97880000 
92.96660000 59.25690000 11.29460000 
92.97730000 60.68450000 11.31730000 
94.18290000 61.39790000 11.04110000 
94.19100000 62.82560000 11.05480000 
92.99140000 63.54120000 11.34590000 
92.99530000 64.96880000 11.34400000 
95.28560000 34.99380000 10.58230000 
96.51280000 37.13200000 10.46400000 
95.27480000 37.84580000 10.48510000 
95.26750000 39.27350000 10.44740000 
96.50180000 39.98510000 10.35210000 
96.49530000 41.41240000 10.30640000 
95.26240000 42.12850000 10.39390000 
95.26040000 43.55640000 10.37970000 
96.49040000 44.26770000 10.23770000 
96.48930000 45.69550000 10.21650000 
95.26470000 46.41210000 10.37800000 
95.27000000 47.83990000 10.39160000 
96.49350000 48.55120000 10.20150000 
96.49900000 49.97890000 10.20820000 
95.28640000 50.69440000 10.44510000 
95.29820000 52.12160000 10.48130000 
96.51360000 52.83350000 10.24640000 
96.52460000 54.26080000 10.27450000 
95.32430000 54.97490000 10.56990000 
95.33860000 56.40180000 10.61100000 
96.54630000 57.11480000 10.34220000 
96.55830000 58.54190000 10.37250000 
95.36450000 59.25590000 10.69270000 
95.37570000 60.68330000 10.71950000 
96.57760000 61.39690000 10.42850000 
96.58520000 62.82440000 10.44220000 
95.39130000 63.53950000 10.75880000 
95.39540000 64.96720000 10.75970000 
97.73970000 39.27170000 10.34940000 
98.96730000 41.41210000 10.23280000 
97.72960000 42.12500000 10.22050000 
97.72430000 43.55200000 10.16700000 
98.95880000 44.26510000 10.08770000 
98.95510000 45.69180000 10.02750000 
97.72030000 46.40710000 10.08450000 
97.72030000 47.83480000 10.05700000 
98.95230000 48.54660000 9.93422000 
98.95330000 49.97420000 9.90178000 
97.72450000 50.69020000 10.02960000 
97.72990000 52.11800000 10.02940000 
98.95730000 52.82940000 9.86377000 
98.96250000 54.25720000 9.85733000 
97.74230000 54.97280000 10.05100000 
97.75160000 56.40020000 10.06950000 
98.97220000 57.11220000 9.86264000 
98.97960000 58.53990000 9.87137000 
97.76790000 59.25490000 10.11280000 
97.77680000 60.68230000 10.13100000 
98.99040000 61.39520000 9.89119000 
98.99620000 62.82280000 9.89864000 
97.78850000 63.53790000 10.15810000 
97.79240000 64.96540000 10.16010000 
100.19600000 43.55270000 10.11100000 
101.42700000 45.69310000 9.98339000 
100.19000000 46.40520000 9.95305000 
100.18800000 47.83170000 9.88831000 
101.42300000 48.54510000 9.81776000 
101.42200000 49.97160000 9.75119000 
100.18600000 50.68610000 9.78819000 
100.18800000 52.11370000 9.75268000 
101.42200000 52.82580000 9.64947000 
101.42400000 54.25350000 9.61327000 
100.19200000 54.96880000 9.70732000 
100.19700000 56.39680000 9.69589000 
101.42800000 57.10880000 9.56502000 
101.43200000 58.53690000 9.55097000 
100.20400000 59.25220000 9.68796000 
100.20900000 60.68010000 9.68887000 
101.43800000 61.39290000 9.53635000 
101.44100000 62.82090000 9.53394000 
100.21600000 63.53610000 9.69307000 
100.21900000 64.96390000 9.69465000 
102.66000000 47.83310000 9.85133000 
103.89500000 49.97280000 9.71821000 
102.65800000 50.68490000 9.68483000 
102.65800000 52.11150000 9.61973000 
103.89400000 52.82480000 9.55881000 
103.89600000 54.25170000 9.49876000 
102.65900000 54.96590000 9.52243000 
102.66200000 56.39380000 9.48828000 
103.89800000 57.10650000 9.41202000 
103.90100000 58.53460000 9.38274000 
102.66600000 59.24950000 9.44281000 
102.66900000 60.67770000 9.42953000 
103.90400000 61.39090000 9.34623000 
103.90700000 62.81930000 9.33728000 
102.67300000 63.53440000 9.41707000 
102.67600000 64.96270000 9.41677000 
105.13200000 52.11240000 9.58926000 
106.37000000 54.25210000 9.47086000 
105.13200000 54.96490000 9.44519000 
105.13400000 56.39230000 9.39349000 
106.37200000 57.10550000 9.34928000 
106.37400000 58.53330000 9.30844000 
105.13700000 59.24770000 9.32274000 
105.14000000 60.67600000 9.30082000 
106.37700000 61.38940000 9.25745000 
106.37900000 62.81780000 9.24446000 
105.14300000 63.53290000 9.27832000 
105.14600000 64.96140000 9.27636000 
107.60900000 56.39210000 9.36939000 
108.84900000 58.53260000 9.28982000 
107.61100000 59.24650000 9.27507000 
107.61400000 60.67470000 9.24638000 
108.85100000 61.38800000 9.22437000 
108.85300000 62.81640000 9.20786000 
107.61700000 63.53140000 9.21664000 
107.61900000 64.96000000 9.21326000 
110.08800000 60.67350000 9.23470000 
111.32800000 62.81470000 9.20440000 
110.09100000 63.52970000 9.19714000 
110.09300000 64.95820000 9.19256000 
112.56700000 64.95600000 9.19950000 
