written by TR 
76.24540000 29.79960000 7.55793574 
76.24510000 31.22050000 6.94888023 
77.47460000 31.93200000 6.61587147 
77.47460000 33.35320000 6.10321324 
76.24480000 34.06480000 5.82278481 
76.24460000 35.48630000 5.41090555 
77.47460000 36.19780000 5.16333982 
77.47470000 37.61950000 4.85223953 
76.24430000 38.33100000 4.66820837 
76.24400000 39.75280000 4.46007790 
77.47470000 40.46410000 4.30014606 
77.47470000 41.88580000 4.18403116 
76.24380000 42.59710000 4.09858812 
76.24350000 44.01880000 4.07667965 
77.47470000 44.72970000 4.00000000 
77.47470000 46.15130000 4.06134372 
76.24330000 46.86200000 4.06134372 
76.24310000 48.28350000 4.19498539 
77.47470000 48.99370000 4.19060370 
77.47470000 50.41500000 4.38558909 
76.24300000 51.12500000 4.45569620 
76.24280000 52.54610000 4.69888023 
77.47470000 53.25560000 4.74269718 
77.47470000 54.67650000 5.01655307 
76.24270000 55.38580000 5.12828627 
76.24260000 56.80650000 5.41090555 
77.47470000 57.51540000 5.47663096 
77.47470000 58.93580000 5.74829601 
76.24250000 59.64460000 5.86441091 
76.24240000 61.06490000 6.10102240 
77.47470000 61.77330000 6.14922103 
77.47470000 63.19350000 6.32667965 
76.24240000 63.90180000 6.40774099 
76.24240000 65.32190000 6.50851996 
78.70220000 5.67242000 21.26168452 
79.93000000 7.79894000 20.35029211 
78.70220000 8.50792000 20.18597858 
78.70230000 9.92559000 19.50900682 
79.93000000 10.63480000 19.01387537 
79.93030000 12.05260000 18.23831548 
78.70240000 12.76190000 17.94036027 
78.70250000 14.17990000 17.08154820 
79.93040000 14.88960000 16.53164557 
79.93070000 16.30790000 15.63558909 
78.70260000 17.01760000 15.25438169 
78.70280000 18.43610000 14.32765336 
79.93090000 19.14640000 13.77994158 
79.93130000 20.56540000 12.86854917 
78.70290000 21.27560000 12.45228822 
78.70320000 22.69490000 11.55842259 
79.93170000 23.40580000 11.05671860 
79.93220000 24.82560000 10.22200584 
78.70340000 25.53630000 9.81450828 
78.70360000 26.95650000 9.03675755 
79.93260000 27.66790000 8.61392405 
79.93320000 29.08850000 7.92380721 
78.70390000 29.79960000 7.55793574 
78.70420000 31.22060000 6.95107108 
79.93370000 31.93230000 6.62901655 
79.93430000 33.35360000 6.12512171 
78.70440000 34.06490000 5.82278481 
78.70470000 35.48630000 5.41309640 
79.93480000 36.19820000 5.20277507 
79.93540000 37.61980000 4.89824732 
78.70500000 38.33100000 4.67039922 
78.70530000 39.75280000 4.46226874 
79.93590000 40.46440000 4.36368062 
79.93640000 41.88620000 4.25413827 
78.70550000 42.59710000 4.10296981 
78.70580000 44.01880000 4.08106134 
79.93690000 44.73000000 4.08325219 
79.93740000 46.15160000 4.14897760 
78.70600000 46.86200000 4.06572541 
78.70630000 48.28350000 4.20155794 
79.93780000 48.99390000 4.29138267 
79.93820000 50.41520000 4.49074976 
78.70650000 51.12500000 4.46007790 
78.70660000 52.54610000 4.70326193 
79.93850000 53.25580000 4.85881207 
79.93880000 54.67670000 5.13485881 
78.70680000 55.38580000 5.13266796 
78.70690000 56.80650000 5.41528724 
79.93900000 57.51550000 5.60150925 
79.93920000 58.93600000 5.87536514 
78.70700000 59.64460000 5.87098345 
78.70700000 61.06490000 6.10759494 
79.93930000 61.77340000 6.28067186 
79.93940000 63.19360000 6.46032132 
78.70710000 63.90180000 6.41431353 
78.70710000 65.32190000 6.51509250 
81.15790000 9.92572000 19.16723466 
82.38610000 12.05290000 17.78261928 
81.15800000 12.76210000 17.64240506 
81.15840000 14.18020000 16.80769231 
82.38630000 14.89000000 16.14824732 
82.38690000 16.30830000 15.28724440 
81.15870000 17.01790000 15.03310613 
81.15920000 18.43650000 14.13047712 
82.38740000 19.14700000 13.50827653 
82.38820000 20.56610000 12.63193768 
81.15970000 21.27610000 12.30769231 
81.16030000 22.69550000 11.43792600 
82.38890000 23.40660000 10.89678676 
82.38980000 24.82650000 10.09493671 
81.16090000 25.53690000 9.74221032 
81.16170000 26.95710000 8.98636806 
82.39070000 27.66890000 8.55696203 
82.39180000 29.08950000 7.89532619 
81.16240000 29.80030000 7.55355404 
81.16320000 31.22120000 6.96421616 
82.39270000 31.93330000 6.66407011 
82.39380000 33.35460000 6.18427459 
81.16400000 34.06550000 5.87536514 
81.16490000 35.48700000 5.48101266 
82.39490000 36.19910000 5.31669912 
82.39600000 37.62080000 5.03407984 
81.16570000 38.33170000 4.77336904 
81.16650000 39.75340000 4.57619279 
82.39700000 40.46530000 4.54333009 
82.39810000 41.88710000 4.45350536 
81.16720000 42.59770000 4.24537488 
81.16800000 44.01940000 4.23661149 
82.39900000 44.73080000 4.32424537 
82.40000000 46.15230000 4.40530672 
81.16870000 46.86250000 4.24537488 
81.16930000 48.28400000 4.38997079 
82.40070000 48.99460000 4.58057449 
82.40150000 50.41590000 4.79308666 
81.16990000 51.12540000 4.67039922 
81.17040000 52.54650000 4.92234664 
82.40210000 53.25640000 5.18743914 
82.40270000 54.67710000 5.47444012 
81.17070000 55.38610000 5.36708861 
81.17110000 56.80670000 5.65628043 
82.40310000 57.51590000 5.96299903 
82.40340000 58.93630000 6.24342746 
81.17130000 59.64480000 6.12293087 
81.17150000 61.06500000 6.36173320 
82.40360000 61.77360000 6.66407011 
82.40380000 63.19370000 6.84591042 
81.17160000 63.90190000 6.67502434 
81.17170000 65.32200000 6.77799416 
83.61450000 14.18060000 16.27750730 
84.84340000 16.30910000 14.71981500 
83.61490000 17.01850000 14.59931840 
83.61580000 18.43730000 13.74488802 
84.84400000 19.14800000 13.05915287 
84.84520000 20.56710000 12.23977605 
83.61650000 21.27700000 12.02069133 
83.61760000 22.69650000 11.19693281 
84.84620000 23.40790000 10.62512171 
84.84760000 24.82780000 9.87585200 
83.61860000 25.53800000 9.59761441 
83.61980000 26.95830000 8.88339825 
84.84880000 27.67030000 8.45399221 
84.85040000 29.09100000 7.84055501 
83.62100000 29.80150000 7.53602726 
83.62230000 31.22250000 6.98393379 
84.85180000 31.93490000 6.71007790 
84.85340000 33.35610000 6.27190847 
83.62360000 34.06680000 5.97176241 
83.62500000 35.48830000 5.60808179 
84.85490000 36.20070000 5.49196689 
84.85650000 37.62230000 5.24659202 
83.62620000 38.33300000 4.96616358 
83.62760000 39.75470000 4.79746835 
84.85800000 40.46680000 4.83252191 
84.85950000 41.88850000 4.77555988 
83.62880000 42.59890000 4.52361246 
83.63000000 44.02050000 4.53675755 
84.86080000 44.73210000 4.70983447 
84.86220000 46.15360000 4.81718598 
83.63110000 46.86350000 4.59371957 
83.63210000 48.28490000 4.75803311 
84.86330000 48.99580000 5.04941577 
84.86440000 50.41690000 5.28602726 
83.63300000 51.12630000 5.08008763 
83.63380000 52.54720000 5.34737098 
84.86530000 53.25730000 5.72638754 
84.86610000 54.67790000 6.02872444 
83.63440000 55.38680000 5.82497566 
83.63500000 56.80720000 6.12731256 
84.86670000 57.51650000 6.55233690 
84.86720000 58.93680000 6.84591042 
83.63530000 59.64520000 6.61587147 
83.63570000 61.06530000 6.86343720 
84.86750000 61.77400000 7.28846154 
84.86770000 63.19390000 7.47687439 
83.63580000 63.90210000 7.18768257 
83.63590000 65.32210000 7.29503408 
86.07270000 18.43840000 13.17088608 
87.30250000 20.56860000 11.69206426 
86.07360000 21.27830000 11.58909445 
86.07510000 22.69790000 10.82887050 
87.30370000 23.40950000 10.23734177 
87.30550000 24.82960000 9.55817916 
86.07640000 25.53970000 9.36757546 
86.07810000 26.96000000 8.71470302 
87.30710000 27.67230000 8.28967868 
87.30910000 29.09300000 7.74196689 
86.07960000 29.80340000 7.49659202 
86.08140000 31.22440000 6.99707887 
87.31080000 31.93700000 6.75170399 
87.31290000 33.35830000 6.37268744 
86.08310000 34.06870000 6.09883155 
86.08490000 35.49020000 5.78115871 
87.31480000 36.20280000 5.71762415 
87.31680000 37.62440000 5.52044791 
86.08660000 38.33480000 5.24001947 
86.08840000 39.75640000 5.11075949 
87.31870000 40.46880000 5.21592016 
87.32060000 41.89040000 5.20058423 
86.09000000 42.60050000 4.92234664 
86.09170000 44.02200000 4.96835443 
87.32230000 44.73390000 5.22906524 
87.32400000 46.15520000 5.37366115 
86.09310000 46.86500000 5.09980526 
86.09450000 48.28620000 5.29479065 
87.32540000 48.99730000 5.68476144 
87.32680000 50.41820000 5.95204479 
86.09560000 51.12740000 5.67599805 
86.09680000 52.54820000 5.96738072 
87.32790000 53.25840000 6.45593963 
87.32900000 54.67890000 6.78456670 
86.09750000 55.38760000 6.49537488 
86.09830000 56.80800000 6.81523856 
87.32960000 57.51740000 7.35637780 
87.33030000 58.93740000 7.66747809 
86.09880000 59.64580000 7.33885102 
86.09920000 61.06570000 7.59737098 
87.33060000 61.77450000 8.14070107 
87.33100000 63.19420000 8.34006816 
86.09940000 63.90240000 7.94133398 
86.09950000 65.32220000 8.05087634 
88.53280000 22.69970000 10.33373905 
89.76370000 24.83170000 9.13753651 
88.53440000 25.54170000 9.04552093 
88.53650000 26.96220000 8.46932814 
89.76550000 27.67460000 8.05306719 
89.76790000 29.09540000 7.58860759 
88.53830000 29.80560000 7.41553067 
88.54050000 31.22670000 6.98612463 
89.76990000 31.93950000 6.77142162 
89.77230000 33.36080000 6.46689387 
88.54250000 34.07100000 6.23904576 
88.54480000 35.49250000 5.98271665 
89.77450000 36.20530000 5.96738072 
89.77690000 37.62680000 5.83592989 
88.54680000 38.33710000 5.57302824 
88.54900000 39.75860000 5.49853944 
89.77910000 40.47120000 5.66942551 
89.78130000 41.89260000 5.71105161 
88.55090000 42.60260000 5.42405063 
88.55290000 44.02400000 5.51825706 
89.78330000 44.73600000 5.85783836 
89.78530000 46.15720000 6.05282376 
88.55460000 46.86680000 5.74829601 
88.55640000 48.28780000 5.98052580 
89.78690000 48.99900000 6.46470302 
89.78860000 50.41980000 6.77142162 
88.55770000 51.12890000 6.44498539 
88.55910000 52.54950000 6.76923077 
89.78980000 53.25980000 7.35856865 
89.79100000 54.68000000 7.72005842 
88.56000000 55.38870000 7.36075949 
88.56090000 56.80890000 7.70472249 
89.79180000 57.51830000 8.35540409 
89.79260000 58.93810000 8.68841285 
88.56140000 59.64650000 8.27215190 
88.56200000 61.06620000 8.54819864 
89.79300000 61.77500000 9.19888023 
89.79330000 63.19460000 9.41139241 
88.56220000 63.90270000 8.91626095 
88.56240000 65.32230000 9.03237585 
90.99500000 26.96460000 8.14070107 
92.22680000 29.09810000 7.36514119 
90.99710000 29.80820000 7.28188900 
90.99960000 31.22930000 6.93573515 
92.22910000 31.94230000 6.74951315 
92.23170000 33.36360000 6.53042843 
91.00190000 34.07370000 6.36830574 
91.00450000 35.49510000 6.19084713 
92.23410000 36.20820000 6.21713729 
92.23680000 37.62960000 6.16455696 
91.00680000 38.33970000 5.94109056 
91.00930000 39.76110000 5.93451801 
92.23910000 40.47380000 6.16455696 
92.24160000 41.89510000 6.27629017 
91.01140000 42.60500000 6.00462512 
91.01370000 44.02620000 6.15579357 
92.24370000 44.73840000 6.56986368 
92.24600000 46.15930000 6.82400195 
91.01560000 46.86880000 6.50851996 
91.01750000 48.28970000 6.79113924 
92.24770000 49.00100000 7.36075949 
92.24960000 50.42150000 7.71786758 
91.01900000 51.13060000 7.36075949 
91.02060000 52.55090000 7.72444012 
92.25090000 53.26130000 8.40798442 
92.25220000 54.68130000 8.80671860 
91.02160000 55.39000000 8.39703019 
91.02270000 56.80990000 8.77166504 
92.25300000 57.51940000 9.51874391 
92.25390000 58.93900000 9.87804284 
91.02320000 59.64730000 9.39605648 
91.02390000 61.06680000 9.69182084 
92.25430000 61.77560000 10.43889971 
92.25470000 63.19490000 10.66455696 
91.02410000 63.90310000 10.08836417 
91.02430000 65.32250000 10.21324245 
93.45880000 31.23220000 6.83057449 
94.69110000 33.36660000 6.54795521 
93.46130000 34.07670000 6.46689387 
93.46400000 35.49810000 6.37706913 
94.69360000 36.21120000 6.44060370 
94.69640000 37.63250000 6.47784810 
93.46650000 38.34250000 6.31791626 
93.46920000 39.76390000 6.39021422 
94.69880000 40.47670000 6.67064265 
94.70150000 41.89780000 6.86343720 
93.47140000 42.60760000 6.62901655 
93.47390000 44.02870000 6.85248296 
94.70360000 44.74090000 7.32789679 
94.70600000 46.16170000 7.65433301 
93.47590000 46.87110000 7.35418695 
93.47800000 48.29170000 7.69814995 
94.70780000 49.00310000 8.33787731 
94.70970000 50.42340000 8.75413827 
93.47960000 51.13240000 8.38826680 
93.48120000 52.55250000 8.80233690 
94.71110000 53.26290000 9.56475170 
94.71250000 54.68270000 10.01168452 
93.48230000 55.39130000 9.57132425 
93.48350000 56.81090000 9.98320351 
94.71330000 57.52050000 10.80915287 
94.71430000 58.93980000 11.20350536 
93.48410000 59.64810000 10.67551120 
93.48470000 61.06740000 10.99318403 
94.71460000 61.77630000 11.81694255 
94.71510000 63.19530000 12.06012658 
93.48500000 63.90350000 11.42697176 
93.48520000 65.32260000 11.55842259 
95.92350000 35.50110000 6.52166504 
97.15580000 37.63560000 6.75170399 
95.92600000 38.34550000 6.67064265 
95.92870000 39.76680000 6.83495618 
97.15820000 40.47960000 7.15481986 
97.16090000 41.90060000 7.43743914 
95.93100000 42.61040000 7.26655307 
95.93360000 44.03130000 7.57108082 
97.16300000 44.74340000 8.09469328 
97.16540000 46.16400000 8.50219085 
95.93560000 46.87340000 8.24367089 
95.93780000 48.29380000 8.65774099 
97.16710000 49.00520000 9.35443038 
97.16910000 50.42520000 9.83860759 
95.93930000 51.13430000 9.49245375 
95.94100000 52.55410000 9.96348588 
97.17040000 53.26450000 10.78505355 
97.17180000 54.68400000 11.28456670 
95.94210000 55.39270000 10.84639727 
95.94330000 56.81200000 11.29990263 
97.17260000 57.52160000 12.18500487 
97.17360000 58.94060000 12.61441091 
95.94390000 59.64900000 12.06888997 
95.94460000 61.06800000 12.41285297 
97.17390000 61.77690000 13.29138267 
97.17440000 63.19570000 13.55209348 
95.94480000 63.90390000 12.88607595 
95.94500000 65.32280000 13.02848101 
98.38800000 39.76970000 7.23807205 
99.61990000 41.90330000 7.96543330 
98.39020000 42.61310000 7.87779942 
98.39270000 44.03380000 8.27434275 
99.62190000 44.74600000 8.82862707 
99.62420000 46.16630000 9.32375852 
98.39460000 46.87580000 9.13534567 
98.39680000 48.29590000 9.62828627 
99.62580000 49.00720000 10.36002921 
99.62770000 50.42700000 10.92088608 
98.39830000 51.13610000 10.62512171 
98.40000000 52.55570000 11.15968841 
99.62890000 53.26610000 12.01850049 
99.63030000 54.68520000 12.57716650 
98.40090000 55.39400000 12.16747809 
98.40210000 56.81310000 12.66918208 
99.63100000 57.52260000 13.58933788 
99.63190000 58.94140000 14.05817916 
98.40270000 59.64980000 13.52580331 
98.40330000 61.06860000 13.89824732 
99.63220000 61.77750000 14.80525803 
99.63260000 63.19600000 15.08787731 
98.40350000 63.90430000 14.41747809 
98.40380000 65.32290000 14.56864654 
100.85100000 44.03630000 8.92064265 
102.08200000 46.16850000 10.07740993 
100.85300000 46.87800000 9.98101266 
100.85500000 48.29790000 10.55939630 
102.08400000 49.00920000 11.30428432 
102.08600000 50.42860000 11.94620253 
100.85700000 51.13780000 11.73149951 
100.85800000 52.55710000 12.33617332 
102.08700000 53.26750000 13.20374878 
102.08800000 54.68640000 13.82814021 
100.85900000 55.39520000 13.48198637 
100.86000000 56.81400000 14.03627069 
102.08900000 57.52360000 14.96080818 
102.08900000 58.94210000 15.47565725 
100.86100000 59.65060000 14.98709834 
100.86100000 61.06910000 15.39240506 
102.09000000 61.77800000 16.29941577 
102.09000000 63.19630000 16.60613437 
100.86100000 63.90470000 15.96202532 
100.86200000 65.32300000 16.12633885 
103.31300000 48.29980000 11.40725414 
104.54300000 50.43010000 12.86635833 
103.31400000 51.13940000 12.75681597 
103.31600000 52.55840000 13.43597858 
104.54400000 53.26870000 14.28602726 
104.54500000 54.68740000 14.97614411 
103.31600000 55.39630000 14.72638754 
103.31700000 56.81480000 15.33544304 
104.54500000 57.52430000 16.23588121 
104.54600000 58.94260000 16.79892892 
103.31800000 59.65130000 16.39143135 
103.31800000 61.06950000 16.83179163 
104.54600000 61.77850000 17.70374878 
104.54700000 63.19650000 18.03675755 
103.31800000 63.90500000 17.45618306 
103.31900000 65.32310000 17.63364167 
105.77200000 52.55960000 14.40433301 
107.00100000 54.68820000 15.96640701 
105.77300000 55.39720000 15.83933788 
105.77400000 56.81550000 16.50754625 
107.00200000 57.52500000 17.35102240 
107.00200000 58.94310000 17.96226874 
105.77400000 59.65180000 17.66650438 
105.77500000 61.06980000 18.14849075 
107.00200000 61.77880000 18.95034080 
107.00300000 63.19670000 19.31183057 
105.77500000 63.90530000 18.83203505 
105.77500000 65.32320000 19.02482960 
108.23000000 56.81610000 17.48904576 
109.45800000 58.94340000 18.89995131 
108.23000000 59.65220000 18.75097371 
108.23100000 61.07010000 19.27020448 
109.45800000 61.77900000 19.96908471 
109.45800000 63.19680000 20.35686465 
108.23100000 63.90550000 20.01290166 
108.23100000 65.32330000 20.22103213 
110.68600000 61.07020000 20.13120740 
111.91400000 63.19680000 21.10175268 
110.68600000 63.90560000 20.92867575 
110.68600000 65.32330000 21.15214216 
113.14200000 65.32330000 21.73928919 
